Name,percent.lab,plab.fac,sex,experimenter,experimenter_code,whelp.location,puptestage,puptestage.z,Plate.OT,Meas.OT.pg,CV.OT,Date.Collect.OT,Corr.OT.pg,Assay.Date.OT,Storage.Days.OT,Time.Collect.OT,Age.Collect.OT,Month.Collect.OT,Season.OT,Corr.OT.log,Corr.OT.pg.z,Corr.OT.log.z,Storage.Days.OT.z,Time.Collect.OT.z,Age.Collect.OT.z,Date.Collect.F,Age.Collect.F,Time.Collect.F,Date.Lyo.F,Date.Ground.F,Date.Assay.F,Measured.F,CV.F,Plate.F,Vol.Corr.F,Weight.F,Corr.F.ng,Collect.to.Lyo.F,Lyo.to.Assay.F,Month.Collect.F,Season.F,Corr.F.log,Corr.F.ng.z,Corr.F.log.z,Collect.to.Lyo.F.z,Lyo.to.Assay.F.z,Time.Collect.F.z,Age.Collect.F.z,retrieval_adjustedavgscore.rn,Lat_Index_C1.rn,Lat_Strength_C1.rn,warmups_C1.rn,Marker_PerCorrect.rn,Pointing_PerCorrect.rn,MEM_C1.rn,HI_C1.rn,HI_AvgLook.rn,HI_AvgInteract.rn,NO_C1.rn,SE_C1.rn,UT_C1.rn,UT_AvgLook.rn,CYL_IC_C1.rn,CYL_DT_C1.rn,CYL_IC_Score.rn,OD_C1.rn,AuditoryDisc_PerCorrect.rn,VisualDisc.bin
A58,98.4375,67-100% Lab,M,Emily H,Emily H,BC,56,-0.5137250575902811,MS-P-OT2,109.601,15.213,2019-04-29,54.8005,1/27/2023,1369,15.766666666666667,52,4,Spring,1.7387845210071853,0.1478094852707078,0.3195110118405934,-0.04090648583366982,1.650897075928295,-0.00151576732488493,2019-04-20,43,6,2021-11-28,2021-02-07,2021-05-07,662.3215,2.79961636804102,Plate5,3311.6075,0.099,170.56451154040406,953,-205,4,Spring,2.231888674865177,0.02749279080154748,0.3916859650590606,0.7420026281800144,-1.5336822671539965,-1.4968615555398652,-0.2968127756472542,1.141981354610282,0.6533261202255116,0.4227379636508164,1.3262802776829774,-0.7072112050032363,0.8138940384057478,0.8222737286613913,0.861017859950721,0.4960108991918307,0.7533706961564295,0.72535743036487,1.0861705325561692,-0.30023541674017423,1.0485159376042996,-0.5240500143033973,1.1085933833417216,0.19328595618692193,-0.3346280337298634,-1.70755309355966,1
A59,79.296875,67-100% Lab,M,Emily B,Emily B,BC,57,-0.32184690359806106,MS-P-OT2,63.776,18.354,2019-05-03,31.888,1/27/2023,1365,12.183333333333334,53,5,Spring,1.5036272813564124,-1.084821049258664,-1.2160415689351762,-0.05358390365163274,0.17718907093296662,0.37287876192188585,2019-04-24,44,8.5,2021-11-28,2021-02-07,2021-05-07,343.3565,1.6732587258842335,Plate5,1716.7824999999998,0.1,87.55590749999998,949,-205,4,Spring,1.942285453767244,-0.5328435170128761,-0.5732632329841791,0.7303570335288011,-1.5336822671539965,-0.6545761143196839,0.3524651710811167,-0.13319427916737833,0.21287193756724176,0.24074448236571844,0.00988824111739733,-0.3748175059475285,-0.2645924347874483,0.8222737286613913,0.00278359967984733,-0.4292853946808491,0.36105052949085126,-0.6640258204180741,-0.4405727259717463,-0.8626675313410519,-0.3769630242374305,0.7856823161799389,-0.12001621882350594,0.6963038987191663,1.1200166315019775,0.12161202249702496,1
A60,89.84375,67-100% Lab,F,Emily B,Emily B,CEDC,54,-0.897481365574721,MS-P-OT3,74.361,3.083,2018-03-14,37.1805,2/3/2023,1787,12.5,52,3,Spring,1.570315225828049,-0.8000988625048527,-0.7805761527220536,1.283883676143456,0.3074237318395304,-0.00151576732488493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7300128993985392,-2.5677939150000233,2.328839883204593,-0.1822859593554199,0.9552088944396158,-0.2645924347874483,1.1294993142125862,0.7754226591815218,0.8222224863129931,0.31428582295608887,-0.47496704238113296,-1.9036913162955664,1.722999467614043,1.6250395870902543,0.05195838503379853,1.8333649525595737,0.19328595618692193,0.09531310224701896,0.12161202249702496,1
A61,23.4375,0-33% Lab,M,Emily B,Emily B,CEDC,59,0.06190940438637897,MS-P-OT3,106.311,8.383,2018-03-28,53.1555,2/3/2023,1773,14.1,53,3,Spring,1.725548207637697,0.05931293407372746,0.23307924735543709,1.2395127137805857,0.9654514922095372,0.37287876192188585,2018-03-19,44,13.333333333333334,2020-10-28,2020-11-16,2021-03-20,950.0705,9.811755450843254,Plate1,4750.3525,0.1,242.26797749999997,954,143,3,Spring,2.3842960137490663,0.5115155717862836,0.8995026214980473,0.7449140268428178,0.6381151401696551,0.9738424053726668,0.3524651710811167,0.3065561743725096,-0.8366854211738096,0.8714583949326193,-1.515997230921334,1.7006343828761394,0.44968450423188744,0.8222737286613913,0.09758050155662829,-1.175553259905645,1.3048479751684792,-0.7606323890568331,0.8418399869834037,-0.2438526101763875,-0.3672592500512765,0.2437370314521339,-0.4781013417258533,-0.7418537820576652,-0.13239435160274193,0.12161202249702496,0
A62,92.1875,67-100% Lab,F,Emily B,Emily B,BC,56,-0.5137250575902811,MS-P-OT3,127.061,0.037,2018-04-30,63.5305,2/3/2023,1740,9.633333333333333,55,4,Spring,1.8029822733485856,0.6174598755136504,0.7387157296465956,1.1349240167823915,-0.8715426721567323,1.1216678204154271,2018-04-18,43,7.75,2020-10-28,2020-11-16,2021-03-20,326.3465,5.068212687660051,Plate1,1631.7325,0.099,84.04246482323232,924,143,4,Spring,1.92449878104271,-0.5565604499739383,-0.6325278900426468,0.6575720669587175,0.6381151401696551,-0.9072617466857382,-0.2968127756472542,-1.059033358964051,2.2856330068507735,1.9706335717938663,1.3262802776829774,0.4349519585678842,0.8138940384057478,1.690097115128249,-0.3434493870829253,-0.3915294620690246,-0.24212319300489565,0.22950937111298209,0.00306997209064734,-0.992628502225824,0.6759113524284599,-0.06419909225303898,-0.4036547404783248,0.6963038987191663,0.00921003200982968,0.7422180520449941,1
A63,100,67-100% Lab,F,Emily B,Emily B,CEDC,52,-1.281237673559161,MS-P-OT3,66.232,15.995,2018-05-21,33.116,2/3/2023,1719,9.25,51,5,Spring,1.5200378739208706,-1.0187579703104015,-1.1088820878924643,1.0683675732380862,-1.0291951564120465,-0.37591029657165576,2018-05-14,44,14.466666666666669,2020-10-28,2020-11-25,2021-07-21,1605.3045000000002,3.659299269831515,Plate8,32106.090000000004,0.101,1621.5164860396042,898,266,5,Spring,3.2099213685252614,9.821912075472266,3.650461402118944,0.5818757017258306,1.4057331893099112,1.3556784720591497,0.3524651710811167,0.3065561743725096,1.613839188486722,0.9396812303079208,0.12225686172445896,-1.0901905382679475,-0.7911007048684884,-1.1453398730489226,-0.2046215064616454,-0.29775456123622723,-0.13289916440176994,-0.48698632883697296,1.4394233291592966,0.20053830586983243,0.0211290830773105,0.9456987608298356,-0.530398183959216,-1.2132337213723057,-0.9423978699992884,-0.5338194948290186,0
A64,100,67-100% Lab,M,Emily B,Emily B,CEDC,57,-0.32184690359806106,MS-P-OT3,114.879,13.414,2018-06-04,57.4395,2/3/2023,1705,9.333333333333334,55,6,Summer,1.7592106507992498,0.28978054825480015,0.4528915378411773,1.023996610875216,-0.9949228772261082,1.1216678204154271,2018-05-23,43,13.316666666666666,2020-10-28,2020-11-25,2021-03-20,813.846,2.035010926999867,Plate1,4069.23,0.1,207.53073,889,143,5,Spring,2.3170824137290222,0.27702733730987295,0.6755489334449435,0.5556731137606006,0.6381151401696551,0.9682271690978654,-0.2968127756472542,-1.059033358964051,-1.560663146439566,1.1896187642696137,0.1822859593554199,-1.0901905382679475,0.10203867793337588,-0.665404971823222,-0.8135896543106405,-0.2129826882179292,-1.2274992845314048,0.21853090275863113,-0.9715145716507128,-1.9921225266801292,-0.749856126824122,-0.2437370314521339,-0.895567551963485,0.19328595618692193,0.2959091686990949,0.12161202249702496,0
A65,98.4375,67-100% Lab,M,Zia,Zia,BC,60,0.25378755837859895,MS-P-OT3,100.799,6.364,2018-06-06,50.3995,2/3/2023,1703,14.283333333333331,56,6,Summer,1.7024262279471507,-0.08895241249094027,0.0820950988801847,1.0176579019662344,1.0408505064186,1.4960623496621983,2018-05-23,42,7,2020-10-28,2020-11-27,2021-05-19,459.1795,3.2377142434379556,Plate7,2295.8975,0.099,118.2503166919192,889,203,5,Spring,2.072802312516562,-0.32564581605197945,-0.13838499611992644,0.5556731137606006,1.0125629690185605,-1.159947379051793,-0.9460907223756252,0.3065561743725096,1.2401206703388337,0.1637120173546386,-1.0298294524551996,-0.7072112050032363,0.44968450423188744,-1.399675244602622,-0.34936083242053473,-0.1106495252254503,-0.5283867055502363,1.1088722010672711,0.22601725814793727,1.201957766072684,1.2801805703952096,0.13791096284427684,0.3804478751666233,0.19328595618692193,0.709102503409024,-0.5338194948290186,1
A66,0,0-33% Lab,M,Zia,Zia,BC,57,-0.32184690359806106,MS-P-OT3,58.38,6.246,2018-06-17,29.19,2/3/2023,1692,11.4,55,6,Summer,1.4652340949880145,-1.2299661526808243,-1.4667451258392776,0.9827950029668364,-0.14497035341484923,1.1216678204154271,2018-06-05,43,9.083333333333334,2020-10-28,2020-11-27,2021-03-20,491.313,2.5626725419045813,Plate1,2456.565,0.099,126.5255043939394,876,143,6,Summer,2.1021780772992837,-0.2697854847402477,-0.04050583385947511,0.5178249311441571,0.6381151401696551,-0.4580428447016413,-0.2968127756472542,-0.13319427916737833,-0.5102539356301484,-1.0696692506283436,0.746076338578729,0.9552088944396158,0.10203867793337588,-0.665404971823222,1.7104981657114835,1.0578593455973475,1.5382915526594991,-1.6202487299915973,-0.02149142517880208,-0.8452826596422499,0.5309918265598347,-0.9552976836712134,-1.2434091910051115,0.6963038987191663,1.51238958606768,0.7422180520449941,1
A67,81.25,67-100% Lab,F,Emily H,Emily H,BC,60,0.25378755837859895,MS-P-OT3,81.352,14.602,2018-06-18,40.676,2/3/2023,1691,14.75,56,6,Summer,1.6093382386622068,-0.6120504158732142,-0.5257598937962145,0.9796256485123456,1.2327752698598529,1.4960623496621983,2018-06-06,44,8.5,2020-11-04,2020-11-27,2021-05-19,434.963,1.7719815053081278,Plate7,2174.8149999999996,0.099,112.0139564141414,882,196,6,Summer,2.0492721370990648,-0.36774336886168135,-0.216786830922906,0.5352933231209771,0.968877388986188,-0.6545761143196839,0.3524651710811167,0.3065561743725096,-0.3128892034346869,-0.13624000918992385,-0.20916488138815703,0.4349519585678842,0.8138940384057478,-0.665404971823222,0.31406681334078024,0.3745536518664732,0.05998048572223816,-0.677432884033671,0.18212999428085755,0.4897332117056981,-0.30339428040262484,0.16882358653766932,-0.15721355444737609,0.19328595618692193,0.32814153059153833,0.12161202249702496,1
A68,100,67-100% Lab,F,Zia,Zia,CEDC,54,-0.897481365574721,MS-P-OT3,53.758,2.889,2018-06-21,26.879,2/3/2023,1688,9.316666666666666,48,6,Summer,1.4294131072924834,-1.3542917027210808,-1.7006524900501194,0.9701175851488736,-1.0017773330632962,-1.499093884311968,2018-06-15,42,11.633333333333333,2020-11-04,2020-11-27,2021-04-17,610.145,2.84374799379746,Plate2,3050.725,0.1,155.586975,873,164,6,Summer,2.191973237111282,-0.07361067458284368,0.2586889303432726,0.5090907351557471,0.769171880266772,0.40108830534294326,-0.9460907223756252,-0.5379550704395061,-1.022716510991095,0.499967256057377,-0.4828653845553743,0,1.2556974057315404,-0.22021559166826696,-0.3316621765437885,-0.34761292270805577,-0.2486260005196193,0.9709891989295067,-0.315209527730864,0.00603646838721456,0.949109899442354,-0.29123523034672427,-1.042889684721643,0.19328595618692193,0.8683903988475252,0.7422180520449941,1
A69,25,0-33% Lab,F,Zia,Zia,BC,56,-0.5137250575902811,MS-P-OT3,94.031,4.55,2018-07-02,47.0155,2/3/2023,1677,7.783333333333333,55,7,Summer,1.672241059100004,-0.271002460667586,-0.11501094809171858,0.9352546861494756,-1.6323872700845528,1.1216678204154271,2018-06-23,46,12,2020-11-04,2020-11-28,2021-04-17,804.2055,3.0222848997831067,Plate2,4021.0275,0.099,207.10322446969695,865,164,6,Summer,2.3161868606437905,0.27414152958922194,0.6725649775755188,0.4857995458533203,0.769171880266772,0.52462350338857,1.6510210645378585,-0.5379550704395061,0.3608092828805902,-1.6720149573029668,NA,-0.3748175059475285,0.10203867793337588,0.5945810470661853,0.19893981014486495,0.7533706961564295,-0.5356559541726909,-0.27927728867352186,0.00921003200982968,-1.1191069355852998,-1.4929106922428603,1.1581551403063188,-0.32166880474217047,-0.7418537820576652,-0.2639814096763941,0.12161202249702496,1
A70,75,67-100% Lab,M,Zia,Zia,CEDC,60,0.25378755837859895,MS-P-OT3,76.363,6,2018-07-02,38.1815,2/3/2023,1677,8.65,54,7,Summer,1.5818529861039132,-0.7462477696488179,-0.7052357651826936,0.9352546861494756,-1.275955566550799,0.7472732911686567,2018-06-21,43,11.4,2020-11-04,2020-11-28,2021-04-17,558.5809999999999,10.509994683176108,Plate2,2792.9049999999997,0.101,141.05552876237624,867,164,6,Summer,2.1493901132771676,-0.17170287871183454,0.1168032460676496,0.491622343178927,0.769171880266772,0.3224749974957266,-0.2968127756472542,0.7300128993985392,1.857676759492734,1.4658647771026296,1.3262802776829774,0.9552088944396158,-0.2645924347874483,-0.49199233017579846,-1.0645872702149424,-0.8719055386633485,-0.9632320416210896,0.43930879773040216,0.24495519906497873,-0.04831023894928267,1.0329537848852433,0.3008107564809043,-0.00921003200982982,-0.27955815647316523,-0.16965860774061808,-0.5338194948290186,1
A71,77.734375,67-100% Lab,F,Emily H,Emily H,BC,56,-0.5137250575902811,MS-P-OT3,118.483,3.761,2018-07-16,59.2415,2/3/2023,1663,9.233333333333333,55,7,Summer,1.772626046362937,0.3867232748547752,0.5404926906295863,0.8908837237866053,-1.0360496122492342,1.1216678204154271,2018-07-04,43,6.833333333333333,2020-11-04,2021-01-17,2021-04-17,134.3635,14.02441035834903,Plate2,671.8174999999999,0.1,34.26269249999999,854,164,7,Summer,1.5348214885753668,-0.8925908428458101,-1.9309208755780791,0.45377416056248354,0.769171880266772,-1.2160997417998047,-0.2968127756472542,-1.059033358964051,1.4313920667025406,0.7104530447304007,-0.3045830112035196,-0.7072112050032363,0.10203867793337588,0.14149448562590738,0.18759546538687183,0.8311026014949656,-0.6484759586799613,-0.08306978719318842,-0.08914698809962276,-1.4484132723206542,-1.0381132382131637,-0.7447398449062909,0.16343291701588988,0.6963038987191663,0.8244649136682859,-0.5338194948290186,1
A72,95.3125,67-100% Lab,M,Zia,Zia,CEDC,57,-0.32184690359806106,MS-P-OT3,66.363,4.111,2018-07-30,33.1815,2/3/2023,1649,9.2,55,7,Summer,1.5208960148106483,-1.0152342474511904,-1.1032785161720096,0.846512761423735,-1.0497585239236094,1.1216678204154271,2018-07-18,43,11.266666666666667,2020-11-04,2021-01-17,2021-04-17,321.249,3.936478455883189,Plate2,1606.245,0.1,81.91849500000001,840,164,7,Summer,1.9133819648817645,-0.5708979686253777,-0.6695687861992232,0.4130145792832368,0.769171880266772,0.2775531072973171,-0.2968127756472542,-1.9921225266801292,-0.23763867852390072,0.34795394108682404,-1.1555549404847567,-1.0901905382679475,0.8138940384057478,-0.3764751228135342,0.7022717348337311,0.2551393386985339,0.7533706961564295,-1.9629415751849135,0.16965860774061792,-0.35116230685380323,-0.2563090346760546,-2.3724166241622617,-0.6172825460698858,0.6963038987191663,0.6397248447593306,-1.70755309355966,1
A73,0,0-33% Lab,F,Zia,Zia,BC,55,-0.70560321158250106,MS-P-OT3,67.301,8.06,2018-08-03,33.6505,2/3/2023,1645,12.25,51,8,Summer,1.5269915216247116,-0.9900033158333278,-1.0634754838121658,0.833835343605772,0.20460689428171683,-0.37591029657165576,2018-07-26,43,9,2020-11-23,2021-01-17,2021-04-17,320.642,5.928686418316738,Plate2,1603.21,0.099,82.57341202020203,851,145,7,Summer,1.9168402304712937,-0.5664770560071364,-0.6580459495588521,0.4450399645740735,0.6505967344646185,-0.4861190260756475,-0.2968127756472542,0.3065561743725096,-1.1477940790747898,0.8112562251907689,0.746076338578729,0,1.881843840956531,0.14149448562590738,-0.8529803824538386,-0.5429536189742545,-0.9733155914197672,-1.5109303657517954,0.35417355859155486,-0.07855432800291354,-0.8028958780057739,-1.0355190616092145,1.2044544898983514,1.8736245558498683,1.3275605290846473,-0.5338194948290186,0
A74,75,67-100% Lab,M,Emily H,Emily H,CEDC,57,-0.32184690359806106,MS-P-OT3,100.989,12.134,2018-08-03,50.4945,2/3/2023,1645,9.083333333333334,50,8,Summer,1.7032440761437453,-0.08384166941269526,0.08743556345966631,0.833835343605772,-1.0977397147839218,-0.7503048258184265,2018-07-25,41,12.983333333333333,2020-11-23,2021-01-17,2021-04-17,646.1555,0.8490899659952491,Plate2,3230.7774999999997,0.1,164.76965249999998,852,145,7,Summer,2.216877225774644,-0.01162447850495184,0.3416682694462124,0.4479513632368768,0.6505967344646185,0.855922443601841,-1.595368669103996,0.7300128993985392,0.569621597295725,-0.7740652032581217,0.5855389206928533,-0.3748175059475285,0.44968450423188744,-0.665404971823222,-0.4335286447706229,-0.36105052949085126,-0.38812541869641465,-0.8571702993995278,-1.6638516973854804,-1.7502670392330624,-1.4929106922428603,-0.92675759369436,0.7988587483614433,0.19328595618692193,0.25762905644346795,0.7422180520449941,1
A75,59.375,33-67% Lab,F,Emily H,Emily H,BC,55,-0.70560321158250106,MS-P-OT3,72.222,3.106,2018-08-22,36.111,2/3/2023,1626,14.233333333333333,53,8,Summer,1.55763951524678,-0.8576350701067805,-0.8633472386777322,0.7736176089704482,1.0202871389070376,0.37287876192188585,2018-08-13,44,6.416666666666667,2020-11-23,2021-01-17,2021-04-24,220.9775,4.1313960253417275,Plate3,1104.8875,0.099,56.907286489899,833,152,8,Summer,1.7551678776385602,-0.7397321321743165,-1.196733353035467,0.39263478864361334,0.6942823144969908,-1.3564806486698349,0.3524651710811167,-0.5379550704395061,0.07855432800291341,-1.4929106922428603,0.746076338578729,0.4349519585678842,-0.2645924347874483,-1.1453398730489226,1.7606961840009692,1.460634416246034,1.282987262311758,-1.4027052479785591,-0.3023300277125083,2.088809615105216,2.6594596479854675,0.5701797949207694,1.1200166315019775,-0.27955815647316523,-0.5878332657595602,0.7422180520449941,0
A76,100,67-100% Lab,M,Emily B,Emily B,CEDC,57,-0.32184690359806106,MS-P-OT3,130.069,6.936,2018-09-05,65.0345,2/3/2023,1612,14.533333333333331,55,9,Autumn,1.8131438056387332,0.6983710080366036,0.8050694900323926,0.729246646607578,1.1436673439764136,1.1216678204154271,2018-08-30,49,11.683333333333334,2020-11-23,2021-01-17,2021-04-17,86.099,13.03194044514818,Plate2,430.495,0.1,21.955245,816,145,8,Summer,1.34153828778768,-0.9756702991322104,-2.5749346710332013,0.34314101137595654,0.6505967344646185,0.4179340141673471,3.598854904722971,-0.5379550704395061,1.1835166414919902,0.3160604142112575,1.3262802776829774,0,-0.7911007048684884,-0.3764751228135342,0.8135896543106405,-0.23887564183830717,1.3909049619752576,-1.478220985927467,0.3476437079351823,0.03018674256668645,-0.13624000918992385,-1.630546792047213,-1.0323710113244189,0.6963038987191663,-0.9814048377128284,-0.5338194948290186,1
A77,48.4375,33-67% Lab,M,Zia,Zia,BC,57,-0.32184690359806106,MS-P-OT3,46.455,7.53,2018-09-11,23.2275,2/3/2023,1606,8.966666666666667,54,9,Autumn,1.3660024687484869,-1.5507325274601536,-2.1147174357412495,0.7102305198806336,-1.145720905644235,0.7472732911686567,2018-09-01,44,7.166666666666667,2020-11-23,2021-01-23,2021-04-24,478.98,1.3407540579431751,Plate3,2394.9,0.099,123.34944545454546,814,152,9,Autumn,2.0911372013606373,-0.29122496273261045,-0.07729369948576602,0.33731821405034984,0.6942823144969908,-1.1037950163037804,0.3524651710811167,-0.13319427916737833,-0.987700769907682,0.5414464770864222,0.5855389206928533,-1.8841422723335857,1.881843840956531,-0.22021559166826696,-1.5812291505935778,-0.6959350950296138,-1.891726912093242,2.2567191841272116,-0.9617184351319086,-0.44262454658258854,-0.5554789150267645,1.0566389068543198,0.4136667414256802,-1.2132337213723057,-1.3128832547572258,-0.5338194948290186,0
A78,100,67-100% Lab,F,Emily H,Emily H,BC,55,-0.70560321158250106,MS-P-OT3,73.906,13.442,2018-09-19,36.953,2/3/2023,1598,14.433333333333334,53,9,Autumn,1.5676497020152154,-0.8123377472448606,-0.7979817489775402,0.6848756842447077,1.102540608953289,0.37287876192188585,2018-09-09,43,7.25,2020-11-23,2021-01-23,2021-04-24,539.4565,2.6077893976078426,Plate3,2697.2825000000003,0.1,137.5614075,806,152,9,Autumn,2.138496610784434,-0.1952893855547009,0.08050642431824469,0.3140270247479231,0.6942823144969908,-1.0757188349297744,-0.2968127756472542,-1.4398505254263625,1.2598978870273558,0.34795394108682404,-1.5815997992169366,-1.0901905382679475,0.10203867793337588,-0.8497265933099312,0.9274510549436268,0.7202588452025936,0.6407089958264679,-0.0991963394683476,0.8683903988475252,1.141981354610282,1.540577585091289,-0.8279863240993336,0.10148284245608324,0.6963038987191663,-0.693399640983389,0.7422180520449941,1
A79,100,67-100% Lab,F,Emily B,Emily B,BC,55,-0.70560321158250106,MS-P-OT3,78.723,1.499,2018-10-15,39.3615,2/3/2023,1572,8.316666666666666,54,10,Autumn,1.5950716403007172,-0.682766960887458,-0.6189193132783044,0.6024724684279487,-1.4130446832945505,0.7472732911686567,2018-10-04,43,7.5,2020-11-23,2021-01-24,2021-04-24,276.4465,2.753006562177779,Plate3,1382.2325,0.101,69.80958398514852,781,152,10,Autumn,1.8439150499317225,-0.6526372361164041,-0.9010304516373748,0.24124205817783956,0.6942823144969908,-0.9914902908077564,-0.2968127756472542,-0.8028958780057739,-0.11494481640697352,-0.30339428040262484,-0.6131510574555301,0.9552088944396158,-1.932746486850675,-0.22021559166826696,-0.6810566479216268,-0.9937856170696518,-0.1616044288864411,1.6202487299915982,-0.3738553444271561,-0.4293478789458271,-1.0381132382131637,-1.1581551403063188,2.27915782356496,1.8736245558498683,0.6024925885076045,-0.5338194948290186,0
A80,92.1875,67-100% Lab,F,Emily H,Emily H,BC,54,-0.897481365574721,MS-P-OT3,45.356,10.739,2018-10-17,22.678,2/3/2023,1570,14.366666666666667,52,10,Autumn,1.355604750958804,-1.5802941413706342,-2.1826134631390737,0.5961337595189672,1.0751227856045389,-0.00151576732488493,2018-10-08,43,8.5,2020-11-23,2021-01-24,2021-07-21,233.29,3.4517261880716736,Plate8,1166.45,0.099,60.07806616161617,777,240,10,Autumn,1.7787159448207492,-0.7183282910342075,-1.1182719034121642,0.2295964635266262,1.2434724634753855,-0.6545761143196839,-0.2968127756472542,-0.5379550704395061,0.31288920343468696,-0.4829389667214127,-0.9440039048283168,1.7006343828761394,0.8138940384057478,0.35577680360335595,-1.2994742272051854,-0.8445471082559047,-1.3744924230769693,-0.7393568507581773,-0.07682468514856114,-0.7300128993985392,-0.2283348777493588,0.7609635239306892,1.4569446501077594,0.19328595618692193,-0.32166880474217047,0.12161202249702496,0
A81,75,67-100% Lab,M,Zia,Zia,CEDC,55,-0.70560321158250106,MS-P-OT3,42.896,8.18,2018-10-24,21.448,2/3/2023,1563,14.4,53,10,Autumn,1.331386800974823,-1.6464648149100178,-2.340754184871594,0.5739482783375321,1.0888316972789138,0.37287876192188585,2018-10-16,45,13.566666666666666,2021-11-25,2021-01-28,2021-04-24,1280.055,0.11257982040288826,Plate3,6400.2750000000005,0.101,323.245572029703,1136,-215,10,Autumn,2.50953258442254,1.058141874673889,1.316787097751121,1.274788583473026,-1.596090238628814,1.0524557132198835,1.0017431178094875,-0.13319427916737833,0.1943830277891467,-0.2594292890048487,-1.3670882903475658,0.4349519585678842,0.8138940384057478,0.5945810470661853,0.21600493880299623,0.30766326137813527,-0.05050107059077085,0.7606323890568331,1.191868220096539,-0.3065561743725096,-0.11494481640697352,0.3297075309005762,-1.7423615878412786,-0.7418537820576652,-0.2197229158185798,0.7422180520449941,1
A82,99.609375,67-100% Lab,F,Emily B,Emily B,CEDC,52,-1.281237673559161,MS-P-OT3,79.007,3.279,2018-10-29,39.5035,2/3/2023,1558,15.666666666666666,46,10,Autumn,1.5966355757112072,-0.6751277449178704,-0.6087069759532411,0.5581015060650785,1.6097703409051691,-2.24788294280551,2018-10-25,42,13.883333333333333,2021-11-25,2021-01-29,2021-04-24,401.3925,4.558228657287298,Plate3,2006.9625,0.099,103.36870492424242,1127,-215,10,Autumn,2.0143890751612346,-0.4261017565972373,-0.33301614119987694,1.248585995507796,-1.596090238628814,1.1591452024411064,-0.9460907223756252,-0.13319427916737833,1.93019904855339,1.5505421750939512,1.3262802776829774,-0.7072112050032363,-0.2645924347874483,-0.3764751228135342,0.10317581860749152,-0.1968729040637973,0.3275727362353997,0.8571702993995276,0.4473485849696888,1.581398827590424,1.7502670392330624,-1.5148953699001104,-0.05836249337702182,0.6963038987191663,2.2035409474886616,2.174827130363834,1
A83,96.875,67-100% Lab,M,Zia,Zia,BC,55,-0.70560321158250106,MS-P-OT3,53.915,6.898,2018-12-03,26.9575,2/3/2023,1523,12.45,51,12,Winter,1.430679613881531,-1.3500686150195838,-1.6923823323281215,0.4471741001579028,0.2868603643279674,-0.37591029657165576,2018-11-26,44,7,2021-11-25,2021-01-29,2021-05-01,422.267,11.36348949155845,Plate4,2111.335,0.1,107.678085,1095,-208,11,Autumn,2.032127323242009,-0.3970119755012476,-0.273912833593891,1.155421238298089,-1.5524046585964415,-1.159947379051793,0.3524651710811167,-1.9921225266801292,-0.8626675313410519,0.271935931793814,NA,0.4349519585678842,-0.7911007048684884,0.5945810470661853,-0.8854716998829723,-0.4362147441982384,-1.0802062493457936,0.8494660803311681,0.7988587483614433,0.9443850703958184,-0.9682250865951696,0.8194086153805584,0.3870569824920363,-0.27955815647316523,-2.0818676307374777,0.7422180520449941,1
A84,87.5,67-100% Lab,F,Zia,Zia,BC,51,-1.4731158275513812,MS-P-OT3,47.504,10.664,2018-12-17,23.752,2/3/2023,1509,8.233333333333333,50,12,Winter,1.3757001845879882,-1.5225158459386847,-2.0513923490584363,0.4028031377950326,-1.4473169624804887,-0.7503048258184265,2018-12-10,43,11,2021-11-25,2021-01-31,2021-05-01,563.568,1.4612195109904222,Plate4,2817.84,0.101,142.3148697029703,1081,-208,12,Winter,2.153250279512001,-0.16320189907135602,0.12966520353654287,1.1146616570188423,-1.5524046585964415,0.1877093269004975,-0.2968127756472542,-0.13319427916737833,-1.414775749527145,1.0858538704763896,NA,-1.8841422723335857,-0.2645924347874483,-0.8497265933099312,0.4335286447706228,0.3677937079150753,0.24212319300489585,0.15858108498357365,-0.10148284245608324,-0.0060364683872147,0.44929210649086254,-0.5416551913598865,-0.5517217470879977,0.19328595618692193,-0.6472772211124521,1.387943452135375,1
A85,100,67-100% Lab,F,Zia,Zia,CEDC,60,0.25378755837859895,MS-P-OT3,69.564,12.868,2018-12-26,34.782,2/3/2023,1500,8.883333333333333,52,12,Winter,1.5413545507544153,-0.9291316759066512,-0.9696863813349138,0.374278947704616,-1.179993184830173,-0.00151576732488493,2018-12-18,44,14.016666666666667,2021-11-25,2021-01-31,2021-04-24,793.3105,5.454535074817592,Plate3,3966.5525,0.099,204.29748684343437,1073,-215,12,Winter,2.310263024210804,0.25520184640372057,0.6528269332482539,1.0913704677164155,-1.596090238628814,1.2040670926395165,0.3524651710811167,0.3065561743725096,-0.0060364683872147,-2.5677939150000233,0.05276089485884472,-1.0901905382679475,1.2556974057315404,-1.7508140994844494,1.0261292817314027,0.3915294620690246,1.0414397730621057,0.00802986186441327,0.4815458550459442,1.4484132723206542,1.0125853127201596,-0.8763030157604993,-0.10148284245608324,0.19328595618692193,0.2831036720498727,-0.5338194948290186,1
